id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande
CMD104405,2025-08-28,C0273,Lomé,Électronique,Produit_Électronique_1,415.64,3,0.02,6.76,Carte,Influenceur,15.3,Livrée
CMD104406,2025-11-02,C0158,Kinshasa,Beauté,Produit_Beauté_3,13.88,1,0.05,3.82,Carte,Google Ads,4.27,Livrée
CMD104407,2025-12-05,C1292,Brazzaville,Électronique,Produit_Électronique_20,351.7,3,0.09,3.52,Paiement à la livraison,Google Ads,6.94,Livrée
CMD104408,2025-08-02,C0232,Abidjan,Maison,Produit_Maison_42,97.23,3,0.08,5.43,Paiement à la livraison,Influenceur,04.01,Livrée
CMD104409,2025-11-18,C0004,Kinshasa,Maison,Produit_Maison_38,138.67,0,0.22,8.83,Paiement à la livraison,Instagram Ads,9.2,Livrée
CMD104410,2025-12-16,C0369,Douala,Maison,Produit_Maison_12,122.31,2,0.08,3.0,Virement,Google Ads,5.27,Annulée
CMD104411,2025-12-28,C0025,Cotonou,Mode,Produit_Mode_12,25.13,3,0.11,2.6,Carte,Instagram Ads,9.92,Livrée
CMD104412,2025-08-19,C0257,Abidjan,Mode,Produit_Mode_42,10.36,0,0.08,2.21,Virement,Instagram Ads,9.56,Livrée
CMD104413,2025-12-24,C1863,Kinshasa,electronique,Produit_Maison_9,134.32,1,0.1,4.45,Virement,Email,0.6,Livrée
CMD104414,2025-08-13,C0048,Douala,Beauté,Produit_Beauté_2,23.49,2,0.05,05.03,Mobile Money,Email,1.96,Annulée
CMD104415,2025-10-12,C0018,Douala,electronique,Produit_Beauté_17,24.09,2,0.02,8.56,Carte,Influenceur,11.48,Annulée
CMD104416,2025-09-20,C1159,Douala,Mode,Produit_Mode_28,53.28,3,0.2,5.84,Paiement à la livraison,Email,1.44,Livrée
CMD104417,2025-09-02,C0378,Kinshasa,Mode,Produit_Mode_9,29.94,0,-0.1,5.27,Mobile Money,Email,0.56,Livrée
CMD104418,2025-08-04,C0016,Brazzaville,Électronique,Produit_Électronique_38,558.4,1,0.24,3.57,Mobile Money,Instagram Ads,14.18,Livrée
CMD104419,2025-08-03,C0090,Kinshasa,electronique,Produit_Beauté_9,21.27,1,0.26,2.7,Paiement à la livraison,Instagram Ads,6.63,Livrée
CMD104420,2025-12-15,C0339,Abidjan,Maison,Produit_Maison_5,114.84,1,0.0,9.9,Carte,Influenceur,12.33,Livrée
CMD104421,2025-07-30,C0524,Kinshassa,Maison,Produit_Maison_15,48.68,3,0.04,2.4,Mobile Money,Email,1.81,Livrée
CMD104422,2025-11-25,C0116,Kinshasa,Mode,Produit_Mode_12,42.65,0,0.24,2.15,Virement,Influenceur,8.64,Livrée
CMD104423,2025-11-10,C0059,Kinshasa,electronique,Produit_Maison_16,116.77,0,0.03,5.36,Mobile Money,Google Ads,7.35,Livrée
CMD104424,2025-12-01,C0210,Douala,Beauté,Produit_Beauté_20,-50.0,2,0.28,8.63,Mobile Money,Instagram Ads,10.87,Livrée
CMD104425,2025-08-17,C0152,Cotonou,Beauté,Produit_Beauté_40,14.72,3,0.29,4.89,Virement,Instagram Ads,12.09,Livrée
CMD104426,2025-10-22,C0002,Kinshasa,Beauté,Produit_Beauté_28,22.81,1,0.21,2.56,Paiement à la livraison,Instagram Ads,13.69,Livrée
CMD104427,2025-08-19,C0381,Libreville,Mode,Produit_Mode_16,48.42,3,0.26,4.81,Virement,Influenceur,9.28,retournée
CMD104428,2025-10-20,C1303,Brazzaville,Mode,Produit_Mode_18,32.5,2,0.23,3.11,Mobile Money,Influenceur,7.2,Livrée
CMD104429,2025-12-17,C0326,Lomé,Beauté,Produit_Beauté_40,17.27,1,0.05,4.35,Mobile Money,Email,0.97,Livrée
CMD104430,2025-10-29,C0729,Kinshasa,Électronique,Produit_Électronique_22,511.7,1,0.04,2.75,Carte,Google Ads,4.4,Livrée
CMD104431,2025-12-24,C0196,Kinshassa,Électronique,Produit_Électronique_24,304.97,2,0.04,8.74,Paiement à la livraison,Email,1.57,Livrée
CMD104432,2025-09-24,C0033,Dakar,Mode,Produit_Mode_11,30.55,3,-0.1,3.44,Paiement à la livraison,Influenceur,17.48,Livrée
CMD104433,2025-10-03,C1786,Kinshasa,Beauté,Produit_Beauté_40,26.44,0,0.01,9.35,Carte,Influenceur,13.58,Livrée
CMD104434,2025-10-15,C0053,Brazzaville,Mode,Produit_Mode_15,45.96,1,-0.1,4.44,Virement,Google Ads,5.89,Livrée
CMD104435,2025-09-02,C0297,Abidjan,Mode,Produit_Mode_19,34.71,3,0.06,6.34,Mobile Money,Email,0.71,Livrée
CMD104436,2025-10-22,C1943,Cotonou,Maison,Produit_Maison_28,105.03,3,0.06,4.93,Paiement à la livraison,Instagram Ads,12.62,Livrée
CMD104437,2025-09-20,C0692,Lomé,Mode,Produit_Mode_9,40.11,3,0.23,4.86,Paiement à la livraison,Google Ads,4.43,Livrée
CMD104438,2025-12-10,C1180,Kinshasa,Électronique,Produit_Électronique_48,375.1,0,0.1,7.61,Virement,Instagram Ads,7.98,Livrée
CMD104439,2025-09-02,C0103,Brazzaville,Beauté,Produit_Beauté_32,23.58,2,0.04,3.34,Paiement à la livraison,Google Ads,4.94,Livrée
CMD104440,2025-11-29,C0052,Kinshassa,Mode,Produit_Mode_11,-50.0,2,0.15,6.89,Carte,Google Ads,07.09,Livrée
CMD104441,2025-12-12,C0330,Douala,Maison,Produit_Maison_48,156.17,3,0.25,5.72,Mobile Money,Instagram Ads,12.61,Livrée
CMD104442,2025-12-08,C0114,Dakar,Maison,Produit_Maison_43,80.86,3,0.06,7.76,Mobile Money,Email,0.85,Livrée
CMD104443,2025-09-12,C0168,Kinshasa,Maison,Produit_Maison_16,116.37,3,0.08,7.36,Paiement à la livraison,Influenceur,18.41,Livrée
CMD104444,2025-12-19,C0211,Kinshasa,Électronique,Produit_Électronique_47,546.92,3,0.07,4.52,Paiement à la livraison,Email,1.67,Livrée
CMD104445,2025-11-15,C0289,Libreville,Beauté,Produit_Beauté_40,20.42,3,0.06,2.38,Mobile Money,Email,1.28,Livrée
CMD104446,2025-12-03,C1554,Abidjan,Beauté,Produit_Beauté_27,21.22,3,0.09,3.49,Carte,Google Ads,4.21,Livrée
CMD104447,2025-07-25,C0114,Kinshassa,Électronique,Produit_Électronique_7,592.48,2,0.06,2.91,Carte,Instagram Ads,13.36,Livrée
CMD104448,2025-10-09,C1055,Dakar,electronique,Produit_Électronique_6,-50.0,2,0.27,2.39,Paiement à la livraison,Instagram Ads,9.36,Livrée
CMD104449,2025-07-08,C0254,Abidjan,Mode,Produit_Mode_9,20.36,3,-0.1,5.53,Paiement à la livraison,Google Ads,04.01,Livrée
CMD104450,2025-10-06,C0353,Lomé,Beauté,Produit_Beauté_7,26.54,1,-0.1,8.66,Carte,Google Ads,7.93,Livrée
CMD104451,2025-09-09,C0216,Lomé,Électronique,Produit_Électronique_36,253.18,0,0.07,2.16,Carte,Influenceur,17.93,Livrée
CMD104452,2025-08-05,C0140,Cotonou,Beauté,Produit_Beauté_9,-50.0,3,0.02,2.48,Carte,Email,01.06,Livrée
CMD104453,2025-08-01,C0815,Libreville,Beauté,Produit_Beauté_50,45.01,3,0.09,5.2,Virement,Instagram Ads,05.07,Livrée
CMD104454,2025-10-22,C0165,Lomé,Maison,Produit_Maison_48,86.41,3,0.01,3.6,Mobile Money,Email,0.98,Livrée
CMD104455,2025-11-26,C1296,Kinshasa,Mode,Produit_Mode_23,54.01,2,0.25,9.89,Virement,Instagram Ads,9.22,Livrée
CMD104456,2025-10-12,C0097,Abidjan,Électronique,Produit_Électronique_9,538.71,2,0.21,7.31,Paiement à la livraison,Instagram Ads,12.31,Livrée
CMD104457,2025-11-27,C1205,Douala,Maison,Produit_Maison_26,126.36,1,0.19,9.2,Mobile Money,Instagram Ads,5.75,Livrée
CMD104458,2025-11-24,C0340,Lomé,Beauté,Produit_Beauté_12,34.06,2,0.23,3.36,Carte,Instagram Ads,7.97,Livrée
CMD104459,2025-12-12,C0196,Cotonou,Mode,Produit_Mode_6,12.97,2,0.06,3.7,Paiement à la livraison,Email,1.21,Livrée
CMD104460,2025-12-06,C0344,Kinshassa,Mode,Produit_Mode_14,43.99,2,0.11,4.58,Mobile Money,Google Ads,4.25,retournée
CMD104461,2025-09-23,C0056,Douala,Maison,Produit_Maison_7,105.2,1,0.09,2.79,Paiement à la livraison,Influenceur,10.59,Annulée
CMD104462,2025-08-13,C0395,Brazzaville,Mode,Produit_Mode_26,10.39,3,-0.1,7.22,Carte,Email,0.6,Livrée
CMD104463,2025-12-31,C0308,Douala,Mode,Produit_Mode_13,50.27,2,0.13,3.86,Carte,Influenceur,17.14,Livrée
CMD104464,2025-08-27,C0139,Kinshassa,Mode,Produit_Mode_31,44.85,3,-0.1,3.91,Paiement à la livraison,Instagram Ads,12.7,Livrée
CMD104465,2025-12-16,C1959,Abidjan,Mode,Produit_Mode_19,37.3,1,0.1,9.37,Carte,Influenceur,9.45,Livrée
CMD104466,2025-07-12,C1117,Douala,Électronique,Produit_Électronique_5,254.03,2,0.03,9.41,Carte,Email,1.71,Livrée
CMD104467,2025-10-20,C0110,Lomé,Maison,Produit_Maison_35,67.84,2,0.23,7.67,Virement,Instagram Ads,13.15,retournée
CMD104468,2025-07-24,C0005,Kinshasa,Maison,Produit_Maison_50,39.93,3,0.04,8.51,Carte,Email,1.52,Livrée
CMD104469,2025-07-07,C0159,Dakar,Électronique,Produit_Électronique_3,516.01,3,0.29,03.03,Mobile Money,Instagram Ads,8.4,Livrée
CMD104470,2025-08-08,C0213,Kinshasa,Électronique,Produit_Électronique_26,194.7,1,0.01,2.51,Carte,Google Ads,5.54,Livrée
CMD104471,2025-11-17,C1531,Dakar,Maison,Produit_Maison_16,125.34,2,0.01,6.1,Carte,Email,1.95,Livrée
CMD104472,2025-09-13,C0394,Abidjan,Mode,Produit_Mode_20,49.22,1,0.17,05.01,Virement,Instagram Ads,5.65,Livrée
CMD104473,2025-11-19,C0079,Douala,Maison,Produit_Maison_5,111.04,1,-0.1,3.41,Mobile Money,Google Ads,07.02,Livrée
CMD104474,2025-10-17,C0244,Lomé,Électronique,Produit_Électronique_32,455.65,1,0.09,5.41,Carte,Google Ads,4.84,Livrée
CMD104475,2025-11-29,C0278,Douala,Maison,Produit_Maison_7,126.39,1,0.06,2.41,Paiement à la livraison,Email,1.79,Livrée
CMD104476,2025-12-27,C1619,Kinshasa,Électronique,Produit_Électronique_9,459.38,0,-0.1,09.05,Mobile Money,Email,0.93,Livrée
CMD104477,2025-12-28,C0349,Douala,Mode,Produit_Mode_9,32.21,2,0.09,8.32,Carte,Google Ads,5.23,Livrée
CMD104478,2025-09-16,C1370,Lomé,Mode,Produit_Mode_34,34.45,2,0.27,6.89,Mobile Money,Google Ads,6.64,Livrée
CMD104479,2025-11-20,C0180,Kinshasa,Maison,Produit_Maison_9,103.14,3,0.05,7.33,Carte,Google Ads,7.36,Livrée
CMD104480,2025-11-14,C0323,Kinshasa,Électronique,Produit_Électronique_32,201.76,3,0.01,9.94,Mobile Money,Google Ads,5.29,Livrée
CMD104481,2025-12-26,C0311,Douala,Électronique,Produit_Électronique_32,461.66,2,0.1,6.16,Virement,Instagram Ads,10.21,Livrée
CMD104482,2025-10-06,C0219,Dakar,Mode,Produit_Mode_16,36.63,2,0.13,7.76,Carte,Email,1.83,Livrée
CMD104483,2025-11-19,C0163,Douala,Mode,Produit_Mode_20,63.0,0,0.05,3.62,Paiement à la livraison,Email,0.72,Annulée
CMD104484,2025-12-05,C1346,Kinshassa,Électronique,Produit_Électronique_37,301.54,3,0.04,5.34,Carte,Email,0.78,Livrée
CMD104485,2025-09-12,C0328,Douala,Beauté,Produit_Beauté_5,32.12,0,0.06,6.53,Carte,Influenceur,17.47,Livrée
CMD104486,2025-12-29,C0171,Abidjan,Électronique,Produit_Électronique_27,541.68,1,-0.1,8.64,Carte,Google Ads,4.22,Livrée
CMD104487,2025-11-30,C1977,Douala,Maison,Produit_Maison_36,174.12,3,-0.1,2.91,Paiement à la livraison,Google Ads,6.55,Livrée
CMD104488,2025-09-03,C0690,Kinshasa,Maison,Produit_Maison_12,77.91,1,0.01,03.01,Virement,Email,0.73,Livrée
CMD104489,2025-12-15,C0159,Kinshassa,Mode,Produit_Mode_9,11.61,2,0.16,8.32,Carte,Influenceur,12.5,Livrée
CMD104490,2025-12-10,C0249,Abidjan,Électronique,Produit_Électronique_46,444.83,0,0.07,5.11,Carte,Instagram Ads,10.15,Livrée
CMD104491,2025-10-28,C0305,Kinshasa,electronique,Produit_Électronique_34,317.54,2,0.09,8.92,Virement,Google Ads,03.06,Livrée
CMD104492,2025-11-12,C0735,Dakar,Électronique,Produit_Électronique_33,600.45,1,0.0,3.37,Virement,Influenceur,14.38,Livrée
CMD104493,2025-11-23,C1224,Kinshasa,Maison,Produit_Maison_2,113.48,3,0.09,2.41,Carte,Email,1.93,Livrée
CMD104494,2025-10-03,C0321,Cotonou,Électronique,Produit_Électronique_28,123.98,2,0.14,4.1,Virement,Instagram Ads,11.02,Livrée
CMD104495,2025-10-24,C0339,Kinshasa,Beauté,Produit_Beauté_24,24.98,2,0.0,5.54,Mobile Money,Email,0.72,Livrée
CMD104496,2025-10-02,C0606,Dakar,electronique,Produit_Mode_29,51.8,3,0.24,6.0,Mobile Money,Instagram Ads,10.1,Livrée
CMD104497,2025-12-11,C0933,Kinshassa,Maison,Produit_Maison_26,171.94,2,0.15,5.36,Virement,Instagram Ads,14.85,Livrée
CMD104498,2025-10-02,C0195,Libreville,Mode,Produit_Mode_2,23.8,1,0.12,4.29,Paiement à la livraison,Instagram Ads,13.68,Livrée
CMD104499,2025-12-17,C0150,Abidjan,Mode,Produit_Mode_8,28.16,2,0.22,3.17,Virement,Instagram Ads,13.87,Livrée
CMD104500,2025-08-26,C0193,Cotonou,Mode,Produit_Mode_12,58.6,3,0.26,8.62,Paiement à la livraison,Instagram Ads,6.63,Livrée
CMD104501,2025-09-05,C0358,Dakar,Mode,Produit_Mode_1,-50.0,3,0.16,4.5,Carte,Google Ads,6.14,Livrée
CMD104502,2025-07-01,C1664,Lomé,Mode,Produit_Mode_44,28.99,3,0.15,4.72,Carte,Google Ads,03.06,Livrée
CMD104503,2025-09-08,C1647,Brazzaville,Beauté,Produit_Beauté_9,31.53,1,0.2,03.07,Paiement à la livraison,Instagram Ads,10.15,Livrée
CMD104504,2025-11-15,C0241,Douala,Électronique,Produit_Électronique_8,362.93,2,0.14,3.76,Carte,Instagram Ads,12.77,Livrée
CMD104505,2025-09-28,C1350,Dakar,Mode,Produit_Mode_10,50.46,3,0.18,5.28,Mobile Money,Google Ads,3.39,Livrée
CMD104506,2025-11-19,C0089,Kinshasa,Électronique,Produit_Électronique_1,351.97,1,0.23,9.5,Virement,Instagram Ads,9.21,Livrée
CMD104507,2025-11-15,C0167,Kinshasa,Maison,Produit_Maison_23,108.17,0,0.21,5.53,Mobile Money,Instagram Ads,09.06,Livrée
CMD104508,2025-12-03,C0152,Brazzaville,Électronique,Produit_Électronique_6,239.36,3,-0.1,9.27,Virement,Instagram Ads,8.26,retournée
CMD104509,2025-07-10,C1135,Brazzaville,Mode,Produit_Mode_15,24.79,2,0.13,4.62,Carte,Email,1.44,Livrée
CMD104510,2025-10-04,C0208,Douala,electronique,Produit_Maison_43,133.08,1,0.12,5.99,Virement,Instagram Ads,11.29,Livrée
CMD104511,2025-07-08,C1936,Abidjan,Beauté,Produit_Beauté_21,11.22,0,0.25,2.81,Mobile Money,Instagram Ads,10.38,Livrée
CMD104512,2025-10-22,C0337,Abidjan,Mode,Produit_Mode_1,11.23,2,0.29,9.32,Mobile Money,Google Ads,7.69,Livrée
CMD104513,2025-10-20,C0327,Douala,Maison,Produit_Maison_36,133.11,3,0.06,6.44,Paiement à la livraison,Google Ads,03.02,Livrée
CMD104514,2025-07-11,C0237,Lomé,Électronique,Produit_Électronique_9,354.19,3,0.08,4.88,Carte,Email,1.48,Livrée
CMD104515,2025-11-16,C0037,Abidjan,Beauté,Produit_Beauté_7,-50.0,1,0.2,3.53,Virement,Instagram Ads,13.66,retournée
CMD104516,2025-12-07,C0364,Lomé,Mode,Produit_Mode_20,12.75,0,0.14,04.01,Mobile Money,Google Ads,4.72,Livrée
CMD104517,2025-07-20,C1785,Abidjan,Électronique,Produit_Électronique_42,479.76,2,0.08,8.1,Carte,Email,1.74,Livrée
CMD104518,2025-09-06,C0284,Dakar,Électronique,Produit_Électronique_19,318.17,3,0.05,5.2,Paiement à la livraison,Google Ads,3.69,Livrée
CMD104519,2025-12-08,C0018,Cotonou,Maison,Produit_Maison_2,97.9,3,0.01,6.1,Mobile Money,Influenceur,8.93,Livrée
CMD104520,2025-10-07,C0176,Brazzaville,Beauté,Produit_Beauté_44,24.82,1,0.1,3.75,Carte,Instagram Ads,08.06,Livrée
CMD104521,2025-08-28,C0299,Kinshasa,Beauté,Produit_Beauté_7,-50.0,3,0.07,7.81,Mobile Money,Email,1.92,Livrée
CMD104522,2025-08-26,C1270,Lomé,Beauté,Produit_Beauté_17,26.91,3,0.08,6.75,Paiement à la livraison,Influenceur,17.34,Livrée
CMD104523,2025-08-31,C0824,Brazzaville,Électronique,Produit_Électronique_21,456.18,3,0.01,03.07,Carte,Google Ads,6.49,Livrée
CMD104524,2025-09-23,C0176,Brazzaville,Mode,Produit_Mode_38,27.8,1,0.19,6.98,Virement,Influenceur,19.8,Livrée
CMD104525,2025-11-24,C0393,Abidjan,Maison,Produit_Maison_12,161.49,1,0.01,2.0,Virement,Influenceur,18.73,retournée
CMD104526,2025-11-25,C0001,Kinshasa,Beauté,Produit_Beauté_37,21.11,1,0.05,06.01,Paiement à la livraison,Google Ads,7.69,Livrée
CMD104527,2025-12-11,C0152,Abidjan,Électronique,Produit_Électronique_34,447.79,3,0.18,8.16,Mobile Money,Instagram Ads,12.14,Livrée
CMD104528,2025-12-03,C0878,Kinshasa,Mode,Produit_Mode_47,17.64,1,0.18,4.72,Carte,Instagram Ads,9.41,retournée
CMD104529,2025-07-13,C0215,Abidjan,Électronique,Produit_Électronique_29,316.17,0,0.01,07.04,Mobile Money,Influenceur,12.68,Livrée
CMD104530,2025-09-08,C0022,Kinshasa,electronique,Produit_Maison_10,110.69,3,0.07,4.89,Virement,Instagram Ads,5.22,Livrée
CMD104531,2025-10-22,C0114,Douala,Beauté,Produit_Beauté_38,18.08,2,0.09,8.69,Virement,Email,1.66,Livrée
CMD104532,2025-11-19,C0183,Kinshasa,Maison,Produit_Maison_33,88.55,0,0.05,2.81,Carte,Email,0.53,Livrée
CMD104533,2025-09-10,C0370,Abidjan,Beauté,Produit_Beauté_41,28.8,1,0.24,3.55,Mobile Money,Instagram Ads,9.18,Livrée
CMD104534,2025-12-04,C0605,Cotonou,Maison,Produit_Maison_50,70.25,3,-0.1,6.91,Paiement à la livraison,Google Ads,6.12,Livrée
CMD104535,2025-11-05,C0369,Kinshasa,Maison,Produit_Maison_35,172.81,1,-0.1,6.75,Carte,Email,1.99,Livrée
CMD104536,2025-09-11,C0492,Cotonou,Beauté,Produit_Beauté_12,35.52,3,0.07,6.17,Virement,Google Ads,7.69,Livrée
CMD104537,2025-08-24,C0002,Kinshasa,Beauté,Produit_Beauté_6,-50.0,2,0.07,5.8,Virement,Google Ads,5.55,Livrée
CMD104538,2025-10-25,C0630,Kinshasa,Beauté,Produit_Beauté_22,-50.0,2,0.3,5.77,Virement,Instagram Ads,5.74,Livrée
CMD104539,2025-09-02,C0815,Dakar,Mode,Produit_Mode_35,50.93,2,0.11,5.56,Virement,Google Ads,4.13,Livrée
CMD104540,2025-09-25,C0144,Libreville,Électronique,Produit_Électronique_25,516.7,0,0.08,3.47,Carte,Instagram Ads,12.22,Livrée
CMD104541,2025-08-14,C1153,Brazzaville,Beauté,Produit_Beauté_11,23.01,3,0.07,4.61,Carte,Influenceur,9.33,Livrée
CMD104542,2025-09-10,C0231,Cotonou,Beauté,Produit_Beauté_15,19.92,2,0.1,7.69,Mobile Money,Instagram Ads,7.86,Livrée
CMD104543,2025-12-16,C0173,Douala,Mode,Produit_Mode_15,14.27,2,0.26,4.97,Mobile Money,Google Ads,05.05,Livrée
CMD104544,2025-07-22,C0275,Lomé,Mode,Produit_Mode_34,38.75,2,0.07,02.01,Mobile Money,Influenceur,17.01,Livrée
CMD104545,2025-10-08,C0143,Abidjan,Électronique,Produit_Électronique_39,371.9,2,0.02,09.02,Mobile Money,Google Ads,6.32,retournée
CMD104546,2025-10-20,C0353,Douala,Beauté,Produit_Beauté_7,23.25,1,0.04,8.3,Mobile Money,Email,0.64,Livrée
CMD104547,2025-11-02,C0080,Kinshasa,Beauté,Produit_Beauté_2,16.86,2,0.07,8.82,Mobile Money,Email,1.49,Livrée
CMD104548,2025-09-16,C0237,Kinshasa,Maison,Produit_Maison_8,99.76,2,0.08,9.42,Mobile Money,Google Ads,5.46,Livrée
CMD104549,2025-09-30,C1209,Dakar,Mode,Produit_Mode_25,59.23,2,0.23,8.52,Paiement à la livraison,Influenceur,16.67,Livrée
CMD104550,2025-12-02,C0002,Kinshasa,Beauté,Produit_Beauté_23,6.33,3,0.06,5.21,Mobile Money,Google Ads,3.42,Livrée
CMD104551,2025-07-09,C0248,Lomé,electronique,Produit_Beauté_33,32.92,2,0.29,3.43,Mobile Money,Instagram Ads,14.22,Livrée
CMD104552,2025-07-12,C0399,Kinshasa,Mode,Produit_Mode_1,18.25,1,0.06,2.53,Virement,Instagram Ads,12.16,Livrée
CMD104553,2025-08-17,C0214,Douala,Mode,Produit_Mode_7,38.65,3,0.23,7.33,Carte,Google Ads,05.04,Annulée
CMD104554,2025-11-25,C0124,Dakar,Mode,Produit_Mode_32,54.84,3,0.23,7.31,Mobile Money,Google Ads,3.89,Livrée
CMD104555,2025-12-02,C0309,Douala,electronique,Produit_Maison_42,169.63,1,0.0,4.42,Carte,Email,01.04,Annulée
CMD104556,2025-07-06,C0297,Douala,Mode,Produit_Mode_10,15.43,1,0.21,4.49,Paiement à la livraison,Influenceur,18.53,Livrée
CMD104557,2025-08-17,C0771,Abidjan,Électronique,Produit_Électronique_45,294.42,2,0.08,7.32,Virement,Google Ads,4.72,Livrée
CMD104558,2025-11-04,C0378,Abidjan,Beauté,Produit_Beauté_1,24.03,2,0.06,4.92,Virement,Instagram Ads,7.68,Livrée
CMD104559,2025-10-24,C0318,Kinshasa,Mode,Produit_Mode_15,52.17,1,0.16,07.05,Mobile Money,Instagram Ads,5.3,Livrée
CMD104560,2025-07-01,C0399,Dakar,Beauté,Produit_Beauté_9,24.26,2,0.22,7.55,Mobile Money,Instagram Ads,5.11,Livrée
CMD104561,2025-08-29,C0197,Brazzaville,Mode,Produit_Mode_30,34.21,1,0.15,8.59,Paiement à la livraison,Email,0.75,Livrée
CMD104562,2025-11-14,C0583,Cotonou,Mode,Produit_Mode_29,34.61,2,0.07,3.62,Virement,Email,0.56,Livrée
CMD104563,2025-09-12,C0909,Abidjan,Mode,Produit_Mode_40,31.04,2,0.21,8.82,Carte,Email,1.98,retournée
CMD104564,2025-09-14,C0722,Kinshasa,Électronique,Produit_Électronique_6,210.03,2,0.07,6.94,Carte,Email,1.82,Livrée
CMD104565,2025-12-19,C0255,Dakar,Électronique,Produit_Électronique_46,-50.0,3,0.04,6.79,Paiement à la livraison,Google Ads,5.66,Livrée
CMD104566,2025-10-18,C0176,Cotonou,Mode,Produit_Mode_42,-50.0,2,0.17,4.75,Paiement à la livraison,Instagram Ads,10.12,Livrée
CMD104567,2025-10-16,C0013,Douala,Mode,Produit_Mode_45,22.72,3,0.1,5.54,Carte,Google Ads,7.32,Livrée
CMD104568,2025-12-13,C0280,Douala,Beauté,Produit_Beauté_47,28.42,3,0.19,7.99,Carte,Instagram Ads,7.41,Annulée
CMD104569,2025-12-07,C0067,Cotonou,Beauté,Produit_Beauté_26,19.92,1,0.01,6.32,Carte,Email,1.92,Livrée
CMD104570,2025-10-31,C1392,Libreville,Électronique,Produit_Électronique_25,421.65,1,0.06,4.26,Carte,Google Ads,3.34,Livrée
CMD104571,2025-12-09,C1295,Dakar,Mode,Produit_Mode_16,50.04,2,0.22,2.92,Virement,Email,1.68,Livrée
CMD104572,2025-08-04,C0350,Dakar,Mode,Produit_Mode_38,49.03,1,0.15,7.45,Virement,Influenceur,11.17,Livrée
CMD104573,2025-08-09,C0070,Kinshasa,Beauté,Produit_Beauté_42,22.14,3,0.05,9.5,Virement,Influenceur,12.17,Livrée
CMD104574,2025-11-09,C0112,Kinshasa,Électronique,Produit_Électronique_6,590.29,3,0.05,3.7,Carte,Google Ads,4.91,Livrée
CMD104575,2025-09-12,C1241,Kinshasa,Beauté,Produit_Beauté_3,26.04,2,0.07,8.93,Carte,Email,1.42,Livrée
CMD104576,2025-07-08,C0501,Douala,Mode,Produit_Mode_37,26.78,1,0.09,9.2,Mobile Money,Instagram Ads,14.53,Livrée
CMD104577,2025-11-15,C0356,Libreville,Électronique,Produit_Électronique_45,324.53,3,0.07,8.67,Mobile Money,Influenceur,14.11,retournée
CMD104578,2025-12-26,C0073,Kinshasa,Maison,Produit_Maison_39,81.75,3,0.11,7.31,Virement,Instagram Ads,10.03,Livrée
CMD104579,2025-12-16,C1743,Kinshasa,Électronique,Produit_Électronique_9,448.47,1,0.07,5.35,Mobile Money,Email,0.65,Livrée
CMD104580,2025-10-31,C1096,Abidjan,Mode,Produit_Mode_32,54.92,2,0.22,5.24,Carte,Instagram Ads,5.56,Livrée
CMD104581,2025-12-16,C0349,Cotonou,Mode,Produit_Mode_37,42.36,3,0.08,5.91,Virement,Influenceur,14.51,Livrée
CMD104582,2025-07-19,C0698,Kinshasa,Électronique,Produit_Électronique_3,417.15,3,0.06,3.79,Mobile Money,Google Ads,6.14,Livrée
CMD104583,2025-07-25,C0140,Libreville,Électronique,Produit_Électronique_25,314.26,1,0.12,2.77,Carte,Instagram Ads,10.12,Livrée
CMD104584,2025-09-29,C0219,Abidjan,Maison,Produit_Maison_28,-50.0,3,0.1,5.39,Mobile Money,Influenceur,19.39,Livrée
CMD104585,2025-10-22,C1795,Kinshassa,Électronique,Produit_Électronique_5,220.36,2,0.04,4.82,Virement,Influenceur,10.24,Livrée
CMD104586,2025-08-06,C0143,Abidjan,Mode,Produit_Mode_15,33.71,1,0.24,9.3,Virement,Google Ads,4.39,Livrée
CMD104587,2025-09-02,C0187,Dakar,Électronique,Produit_Électronique_49,499.47,3,0.06,4.31,Virement,Instagram Ads,8.33,Livrée
CMD104588,2025-10-07,C0841,Kinshasa,Électronique,Produit_Électronique_33,301.04,2,0.22,8.92,Paiement à la livraison,Instagram Ads,10.99,Livrée
CMD104589,2025-09-14,C0081,Kinshasa,Beauté,Produit_Beauté_46,22.04,1,0.02,5.39,Virement,Influenceur,17.45,Livrée
CMD104590,2025-10-03,C0044,Abidjan,Beauté,Produit_Beauté_21,26.46,1,0.03,3.81,Mobile Money,Influenceur,19.62,Livrée
CMD104591,2025-07-02,C1184,Douala,Maison,Produit_Maison_25,105.28,2,0.06,7.7,Virement,Email,0.73,Livrée
CMD104592,2025-11-14,C1758,Douala,Maison,Produit_Maison_27,186.59,1,0.08,9.95,Carte,Influenceur,14.57,Annulée
